Time,Load (kW),Pressure_kpa,Cloud Cover (%),Temperature (C),Wind Direction (deg),Wind Speed (kmh)
2018-03-06 16:00:00,1398857.23213707,1010,0,20,314,13
2018-03-06 17:00:00,1367437.13013707,1011,0,18,314,11
2018-03-06 18:00:00,1319886.22013707,1011,0,18,314,9
2018-03-06 19:00:00,1264654.55613707,1011,0,16,310,9
2018-03-06 20:00:00,1216797.90213707,1012,0,16,305,9
2018-03-06 21:00:00,1174493.26013707,1012,0,16,300,10
2018-03-06 22:00:00,1141672.85013707,1012,0,14,307,11
2018-03-06 23:00:00,1109870.21013707,1012,0,14,314,12
2018-03-07 00:00:00,1078761.91813707,1011,0,12,320,14
2018-03-07 01:00:00,1056751.61013707,1011,0,12,215,11
2018-03-07 02:00:00,1042166.21213707,1011,0,12,110,9
2018-03-07 03:00:00,1027730.37413707,1011,0,12,4,6
2018-03-07 04:00:00,1020324.01813707,1012,0,12,11,6
2018-03-07 05:00:00,1030779.32613707,1012,0,12,18,5
2018-03-07 06:00:00,1045428.18213707,1013,0,14,24,5
2018-03-07 07:00:00,1113397.58613707,1013,0,16,123,6
2018-03-07 08:00:00,1228556.39613707,1013,0,18,221,8
2018-03-07 09:00:00,1337806.15813707,1013,0,20,319,9
2018-03-07 10:00:00,1387051.20213707,1012,0,20,313,13
2018-03-07 11:00:00,1404098.37413707,1011,0,22,306,16
2018-03-07 12:00:00,1399348.43813707,1011,0,22,300,20
2018-03-07 13:00:00,1389624.83213707,1010,0,22,305,20
2018-03-07 14:00:00,1401364.00013707,1010,0,20,309,21
2018-03-07 15:00:00,1386213.99213707,1010,0,20,313,21
2018-03-07 16:00:00,1371743.77013707,1010,0,18,312,19
2018-03-07 17:00:00,1335343.23013707,1011,0,16,310,17
2018-03-07 18:00:00,1286245.50613707,1012,0,14,309,15
2018-03-07 19:00:00,1245630.23213707,1012,0,14,308,14
2018-03-07 20:00:00,1201488.31213707,1012,0,12,307,13
2018-03-07 21:00:00,1168356.60013707,1013,0,12,307,11
2018-03-07 22:00:00,1141086.87413707,1012,0,12,316,11
2018-03-07 23:00:00,1112123.23013707,1012,0,12,325,12
2018-03-08 00:00:00,1076142.25813707,1012,0,10,334,12
2018-03-08 01:00:00,1051689.26813707,1011,0,10,226,11
2018-03-08 02:00:00,1033175.34413707,1011,0,10,118,10
2018-03-08 03:00:00,1010711.07013707,1011,0,10,10,10
2018-03-08 04:00:00,1006323.15013707,1011,0,10,8,9
2018-03-08 05:00:00,1025057.24613707,1012,0,10,6,9
2018-03-08 06:00:00,1045940.78613707,1012,0,10,3,9
2018-03-08 07:00:00,1110534.02213707,1012,0,14,109,9
2018-03-08 08:00:00,1218454.88013707,1013,0,16,215,10
2018-03-08 09:00:00,1324475.10813707,1013,0,18,322,10
2018-03-08 10:00:00,1378699.13813707,1012,0,18,312,13
2018-03-08 11:00:00,1392151.44413707,1011,0,20,303,16
2018-03-08 12:00:00,1384621.63013707,1010,0,20,294,19
2018-03-08 13:00:00,1373500.80013707,1010,0,18,295,19
2018-03-08 14:00:00,1382143.75213707,1010,0,16,296,19
2018-03-08 15:00:00,1377523.86013707,1009,0,16,297,19
2018-03-08 16:00:00,1366132.83213707,1010,0,14,298,16
2018-03-08 17:00:00,1338056.08813707,1010,0,14,298,13
2018-03-08 18:00:00,1291225.94013707,1011,0,12,299,11
2018-03-08 19:00:00,1247597.89413707,1011,0,12,301,9
2018-03-08 20:00:00,1197968.10813707,1011,0,12,303,8
2018-03-08 21:00:00,1156266.41213707,1011,0,12,305,6
2018-03-08 22:00:00,1124513.43813707,1011,0,10,307,8
2018-03-08 23:00:00,1099221.73613707,1011,0,10,310,9
2018-03-09 00:00:00,1065857.89213707,1011,0,10,312,10
2018-03-09 01:00:00,1045831.59613707,1011,2,10,208,8
2018-03-09 02:00:00,1027333.29613707,1011,3,8,104,7
2018-03-09 03:00:00,1014445.04813707,1011,5,8,1,5
2018-03-09 04:00:00,1007714.35013707,1011,5,8,14,5
2018-03-09 05:00:00,1019411.60813707,1012,6,10,27,5
2018-03-09 06:00:00,1042795.57013707,1012,6,10,40,5
2018-03-09 07:00:00,1102549.01613707,1012,6,12,127,6
2018-03-09 08:00:00,1213445.22013707,1012,5,16,214,6
2018-03-09 09:00:00,1313191.90613707,1013,5,18,302,6
2018-03-09 10:00:00,1368606.49413707,1012,9,18,295,9
2018-03-09 11:00:00,1387037.49613707,1011,14,20,288,12
2018-03-09 12:00:00,1386655.81213707,1010,18,20,281,14
2018-03-09 13:00:00,1373277.52413707,1010,28,20,286,15
2018-03-09 14:00:00,1388753.42013707,1010,38,18,290,17
2018-03-09 15:00:00,1385587.50213707,1009,48,18,295,18
2018-03-09 16:00:00,1377463.05213707,1010,46,16,291,15
2018-03-09 17:00:00,1345087.14613707,1010,44,16,287,11
2018-03-09 18:00:00,1301263.71413707,1011,42,14,283,8
2018-03-09 19:00:00,1253858.77613707,1011,39,14,291,6
2018-03-09 20:00:00,1204275.62213707,1011,35,14,299,4
2018-03-09 21:00:00,1165870.64413707,1012,32,12,308,2
2018-03-09 22:00:00,1131331.05813707,1011,28,12,307,4
2018-03-09 23:00:00,1098564.64413707,1011,24,12,306,6
2018-03-10 00:00:00,1072448.39413707,1011,20,12,306,7
2018-03-10 01:00:00,1047833.56813707,1011,45,12,321,7
2018-03-10 02:00:00,1031894.56213707,1011,70,10,337,7
2018-03-10 03:00:00,1017548.46413707,1011,96,10,352,8
2018-03-10 04:00:00,1009068.61413707,1012,95,12,237,8
2018-03-10 05:00:00,1014966.37413707,1013,94,12,122,9
2018-03-10 06:00:00,1020509.18213707,1013,94,14,8,9
2018-03-10 07:00:00,1048095.12813707,1013,71,16,8,9
2018-03-10 08:00:00,1110346.70013707,1013,48,18,8,8
2018-03-10 09:00:00,1194275.68613707,1013,25,22,8,8
2018-03-10 10:00:00,1252855.32613707,1013,27,24,105,10
2018-03-10 11:00:00,1266890.33613707,1012,30,26,203,12
2018-03-10 12:00:00,1268499.24013707,1011,32,26,300,15
2018-03-10 13:00:00,1258908.96813707,1011,45,26,300,15
2018-03-10 14:00:00,1262889.52213707,1010,59,24,299,15
2018-03-10 15:00:00,1260307.44613707,1010,72,22,299,15
2018-03-10 16:00:00,1241867.19413707,1010,73,20,305,13
2018-03-10 17:00:00,1217145.84813707,1011,74,20,312,11
2018-03-10 18:00:00,1198241.46213707,1011,75,18,318,8
2018-03-10 19:00:00,1175927.91213707,1012,76,18,317,7
2018-03-10 20:00:00,1146694.05413707,1012,77,18,316,6
2018-03-10 21:00:00,1126905.38613707,1012,78,16,315,5
2018-03-10 22:00:00,1105184.59013707,1012,80,16,323,4
2018-03-10 23:00:00,1086550.42013707,1012,83,16,330,4
2018-03-11 00:00:00,1062716.52013707,1012,85,16,338,3
2018-03-11 01:00:00,1041053.15813707,1012,81,16,226,4
2018-03-11 02:00:00,1022110.79413707,1012,77,14,113,4
2018-03-11 03:00:00,993983.39013707,1012,73,14,1,5
2018-03-11 04:00:00,962373.91213707,1012,75,16,16,5
2018-03-11 05:00:00,959801.52813707,1012,76,16,32,6
2018-03-11 06:00:00,955926.45213707,1013,78,18,47,6
2018-03-11 07:00:00,981753.47213707,1013,54,20,42,5
2018-03-11 08:00:00,1015356.80413707,1013,30,24,37,4
2018-03-11 09:00:00,1052617.98013707,1013,5,28,32,4
2018-03-11 10:00:00,1086895.26613707,1013,27,28,124,7
2018-03-11 11:00:00,1105236.26013707,1012,49,30,216,11
2018-03-11 12:00:00,1106815.38213707,1011,72,32,308,14
2018-03-11 13:00:00,1107178.85013707,1011,72,30,314,15
2018-03-11 14:00:00,1115634.78413707,1011,72,28,320,16
2018-03-11 15:00:00,1112410.99813707,1010,72,28,326,17
2018-03-11 16:00:00,1103904.51013707,1011,70,26,331,17
2018-03-11 17:00:00,1091125.41413707,1011,68,24,337,16
2018-03-11 18:00:00,1097306.58413707,1012,66,24,343,15
2018-03-11 19:00:00,1106122.69613707,1012,64,22,258,11
2018-03-11 20:00:00,1101473.74213707,1012,63,22,172,7
2018-03-11 21:00:00,1093367.66613707,1013,62,22,87,3
2018-03-11 22:00:00,1079628.28613707,1013,67,20,73,4
2018-03-11 23:00:00,1067689.34813707,1012,73,20,58,5
2018-03-12 00:00:00,1046964.36013707,1012,78,20,44,6
2018-03-12 01:00:00,1026727.03213707,1012,85,20,49,8
2018-03-12 02:00:00,1012244.00213707,1012,92,20,54,9
2018-03-12 03:00:00,1001497.85613707,1012,100,20,59,10
2018-03-12 04:00:00,996039.35213707,1012,68,20,65,9
2018-03-12 05:00:00,1004078.99813707,1012,36,20,71,8
2018-03-12 06:00:00,1027936.87413707,1013,4,22,77,7
2018-03-12 07:00:00,1095544.65013707,1013,4,24,166,6
2018-03-12 08:00:00,1224635.37413707,1013,4,28,255,6
2018-03-12 09:00:00,1348144.04013707,1013,4,30,344,5
2018-03-12 10:00:00,1395466.15613707,1013,6,30,333,9
2018-03-12 11:00:00,1443387.16213707,1012,9,32,321,13
2018-03-12 12:00:00,1442288.09813707,1011,11,32,310,17
2018-03-12 13:00:00,1432887.91013707,1010,12,30,309,18
2018-03-12 14:00:00,1443554.38613707,1010,13,30,309,18
2018-03-12 15:00:00,1437257.54413707,1010,13,28,309,18
2018-03-12 16:00:00,1421348.93013707,1010,11,26,293,14
2018-03-12 17:00:00,1390160.26813707,1010,9,24,278,11
2018-03-12 18:00:00,1335355.96413707,1011,6,22,262,7
2018-03-12 19:00:00,1278933.33413707,1011,5,20,235,8
2018-03-12 20:00:00,1227153.62013707,1012,4,18,207,9
2018-03-12 21:00:00,1204626.26613707,1012,4,18,180,10
2018-03-12 22:00:00,1184892.09813707,1012,4,16,186,9
2018-03-12 23:00:00,1161763.54813707,1011,5,16,192,8
2018-03-13 00:00:00,1128212.32813707,1011,5,16,197,7
2018-03-13 01:00:00,1095783.94013707,1011,6,14,198,6
2018-03-13 02:00:00,1069526.01813707,1010,6,14,198,5
2018-03-13 03:00:00,1050763.71413707,1010,7,14,199,3
2018-03-13 04:00:00,1042522.72213707,1011,8,14,214,3
2018-03-13 05:00:00,1052987.88413707,1011,9,16,230,2
2018-03-13 06:00:00,1068602.62013707,1012,10,16,245,1
2018-03-13 07:00:00,1129949.16813707,1012,12,18,247,5
2018-03-13 08:00:00,1253938.62413707,1012,14,20,248,9
2018-03-13 09:00:00,1374392.12613707,1012,16,22,249,12
2018-03-13 10:00:00,1440692.39013707,1012,19,24,250,15
2018-03-13 11:00:00,1468756.71213707,1011,22,24,251,17
2018-03-13 12:00:00,1464623.60813707,1010,24,24,251,20
2018-03-13 13:00:00,1458539.62213707,1010,26,22,251,18
2018-03-13 14:00:00,1474815.65813707,1010,27,20,251,15
2018-03-13 15:00:00,1471801.93013707,1009,28,20,251,13
2018-03-13 16:00:00,1447787.64613707,1010,23,18,242,12
2018-03-13 17:00:00,1407937.14013707,1010,18,18,233,11
2018-03-13 18:00:00,1356655.82613707,1011,13,16,223,10
2018-03-13 19:00:00,1303103.39413707,1011,11,16,206,9
2018-03-13 20:00:00,1250895.38813707,1012,10,16,189,9
2018-03-13 21:00:00,1211912.09613707,1012,8,14,172,8
2018-03-13 22:00:00,1182002.86213707,1012,7,14,182,7
2018-03-13 23:00:00,1153434.12213707,1011,5,14,192,6
2018-03-14 00:00:00,1123623.97013707,1011,3,12,202,5
2018-03-14 01:00:00,1090326.57013707,1011,7,12,185,5
2018-03-14 02:00:00,1069767.35013707,1011,11,12,167,4
2018-03-14 03:00:00,1053132.30213707,1010,15,12,150,4
2018-03-14 04:00:00,1043874.37813707,1011,14,12,153,4
2018-03-14 05:00:00,1052512.95813707,1011,13,14,155,4
2018-03-14 06:00:00,1071483.20613707,1012,11,14,158,5
2018-03-14 07:00:00,1133703.39413707,1012,9,16,189,6
2018-03-14 08:00:00,1253276.94013707,1012,7,20,220,7
2018-03-14 09:00:00,1366235.50213707,1012,5,22,251,9
2018-03-14 10:00:00,1428924.73013707,1011,6,22,254,12
2018-03-14 11:00:00,1451542.96613707,1011,7,22,257,16
2018-03-14 12:00:00,1460171.53213707,1010,8,22,260,20
2018-03-14 13:00:00,1450594.75413707,1010,11,22,263,19
2018-03-14 14:00:00,1464835.51413707,1009,14,20,266,18
2018-03-14 15:00:00,1460072.78413707,1009,18,20,268,17
2018-03-14 16:00:00,1441272.72213707,1009,28,18,265,14
2018-03-14 17:00:00,1407590.52013707,1010,38,18,261,12
2018-03-14 18:00:00,1350766.80813707,1010,49,16,258,9
2018-03-14 19:00:00,1295125.56813707,1011,40,16,249,7
2018-03-14 20:00:00,1241295.87813707,1011,31,16,241,5
2018-03-14 21:00:00,1200473.64213707,1011,22,14,232,4
2018-03-14 22:00:00,1166788.10413707,1011,18,14,247,4
2018-03-14 23:00:00,1139217.87413707,1011,13,14,261,4
2018-03-15 00:00:00,1107982.56613707,1010,9,14,275,4
2018-03-15 01:00:00,1081895.42213707,1010,8,12,244,3
2018-03-15 02:00:00,1056218.07813707,1010,7,12,212,2
2018-03-15 03:00:00,1036958.98013707,1010,6,12,181,1
2018-03-15 04:00:00,1030126.13413707,1011,6,12,178,1
2018-03-15 05:00:00,1037883.53013707,1011,6,14,176,2
2018-03-15 06:00:00,1049158.41213707,1012,5,14,174,2
2018-03-15 07:00:00,1096614.80213707,1012,4,16,206,5
2018-03-15 08:00:00,1203637.85213707,1012,2,18,237,7
2018-03-15 09:00:00,1311144.58813707,1012,1,22,269,10
2018-03-15 10:00:00,1369420.60813707,1011,0,22,272,12
2018-03-15 11:00:00,1386746.59213707,1010,0,22,276,15
2018-03-15 12:00:00,1391791.84213707,1010,0,22,279,18
2018-03-15 13:00:00,1378634.45213707,1009,0,22,281,16
2018-03-15 14:00:00,1392179.18213707,1009,0,20,284,15
2018-03-15 15:00:00,1392254.50013707,1009,0,20,287,13
2018-03-15 16:00:00,1384846.95213707,1009,0,18,277,12
2018-03-15 17:00:00,1361120.00813707,1010,0,18,268,10
2018-03-15 18:00:00,1325579.01013707,1010,0,16,259,9
2018-03-15 19:00:00,1283942.71013707,1010,0,16,244,8
2018-03-15 20:00:00,1224619.60013707,1011,0,14,229,7
2018-03-15 21:00:00,1189933.54613707,1011,0,14,215,5
2018-03-15 22:00:00,1154627.73013707,1011,0,14,228,6
2018-03-15 23:00:00,1130364.98213707,1010,0,14,241,6
2018-03-16 00:00:00,1104034.53013707,1010,0,12,254,6
2018-03-16 01:00:00,1073643.36413707,1010,0,12,235,5
2018-03-16 02:00:00,1049435.93613707,1010,0,12,217,3
2018-03-16 03:00:00,1034088.18813707,1010,0,12,198,2
2018-03-16 04:00:00,1028751.39813707,1011,0,12,165,2
2018-03-16 05:00:00,1034753.58613707,1011,0,14,132,2
2018-03-16 06:00:00,1045435.31813707,1011,0,14,100,2
2018-03-16 07:00:00,1082206.49613707,1011,0,16,152,5
2018-03-16 08:00:00,1170543.35813707,1011,0,18,205,7
2018-03-16 09:00:00,1259586.18613707,1011,0,22,257,9
2018-03-16 10:00:00,1315540.68813707,1010,0,22,262,12
2018-03-16 11:00:00,1339426.80813707,1010,0,22,266,16
2018-03-16 12:00:00,1340333.62013707,1009,0,22,271,19
2018-03-16 13:00:00,1327345.87013707,1009,0,20,272,17
2018-03-16 14:00:00,1334310.45413707,1008,0,20,274,16
2018-03-16 15:00:00,1334621.11613707,1008,0,18,276,14
2018-03-16 16:00:00,1328366.51813707,1008,0,16,267,12
2018-03-16 17:00:00,1306058.39613707,1009,0,16,259,10
2018-03-16 18:00:00,1273610.81813707,1009,0,14,250,8
2018-03-16 19:00:00,1246412.68213707,1009,0,14,240,7
2018-03-16 20:00:00,1207989.66413707,1010,0,14,230,6
2018-03-16 21:00:00,1174445.62013707,1010,0,14,221,5
2018-03-16 22:00:00,1145319.07413707,1010,0,12,222,6
2018-03-16 23:00:00,1121820.66013707,1010,0,12,223,7
2018-03-17 00:00:00,1098648.37413707,1009,0,12,224,8
2018-03-17 01:00:00,1067090.56613707,1009,0,12,207,7
2018-03-17 02:00:00,1043750.27813707,1009,0,12,190,6
2018-03-17 03:00:00,1027931.03413707,1009,0,12,174,5
2018-03-17 04:00:00,1022750.18813707,1010,0,12,180,6
2018-03-17 05:00:00,1028989.44813707,1010,0,12,187,7
2018-03-17 06:00:00,1028868.72213707,1011,0,12,193,8
2018-03-17 07:00:00,1060499.99813707,1011,0,16,214,8
2018-03-17 08:00:00,1136436.77213707,1011,0,18,235,8
2018-03-17 09:00:00,1228636.45013707,1011,0,20,256,8
2018-03-17 10:00:00,1285181.34813707,1011,0,22,262,12
2018-03-17 11:00:00,1294987.07813707,1010,0,22,268,15
2018-03-17 12:00:00,1301510.94413707,1009,0,22,275,18
2018-03-17 13:00:00,1290460.49413707,1009,0,22,275,17
2018-03-17 14:00:00,1297683.83413707,1008,0,22,275,16
2018-03-17 15:00:00,1290900.15813707,1008,0,20,276,15
2018-03-17 16:00:00,1277830.54213707,1008,0,18,273,13
2018-03-17 17:00:00,1258313.87013707,1009,0,16,270,12
2018-03-17 18:00:00,1235082.05013707,1009,0,16,268,10
2018-03-17 19:00:00,1211369.48013707,1009,0,14,265,7
2018-03-17 20:00:00,1177443.53013707,1010,0,14,262,5
2018-03-17 21:00:00,1154253.37613707,1010,0,14,259,3
2018-03-17 22:00:00,1121003.05613707,1010,0,12,275,4
2018-03-17 23:00:00,1096528.04013707,1010,1,12,292,6
2018-03-18 00:00:00,1068859.50913707,1010,1,10,309,7
2018-03-18 01:00:00,1038934.04113707,1010,1,10,226,5
2018-03-18 02:00:00,1019739.47713707,1009,2,10,143,4
2018-03-18 03:00:00,1008039.35413707,1009,2,12,60,2
2018-03-18 04:00:00,1001352.34913707,1009,2,12,48,3
2018-03-18 05:00:00,998250.06913707,1010,2,14,35,5
2018-03-18 06:00:00,990899.53213707,1010,2,14,23,6
2018-03-18 07:00:00,986417.55513707,1010,2,16,111,6
2018-03-18 08:00:00,1010967.87113707,1011,1,18,199,7
2018-03-18 09:00:00,1036749.57213707,1011,0,22,288,8
2018-03-18 10:00:00,1067220.70013707,1010,1,22,287,11
2018-03-18 11:00:00,1090899.61013707,1009,1,22,286,14
2018-03-18 12:00:00,1093690.52813707,1008,2,24,285,17
2018-03-18 13:00:00,1091800.10813707,1008,3,24,289,18
2018-03-18 14:00:00,1094569.45913707,1007,3,22,293,18
2018-03-18 15:00:00,1093061.04913707,1007,4,22,297,19
2018-03-18 16:00:00,1088784.42313707,1007,3,20,297,18
2018-03-18 17:00:00,1079744.75113707,1008,3,18,297,16
2018-03-18 18:00:00,1087794.34913707,1008,2,16,297,15
2018-03-18 19:00:00,1101341.23813707,1009,9,16,303,11
2018-03-18 20:00:00,1094181.27213707,1009,15,16,309,7
2018-03-18 21:00:00,1088649.48813707,1010,22,16,316,4
2018-03-18 22:00:00,1075925.38813707,1010,25,14,320,4
2018-03-18 23:00:00,1063190.97213707,1009,29,14,323,5
2018-03-19 00:00:00,1044947.92813707,1009,32,14,327,6
2018-03-19 01:00:00,1020661.06413707,1009,47,14,222,6
2018-03-19 02:00:00,1004951.21313707,1009,62,14,116,5
2018-03-19 03:00:00,996050.34713707,1009,76,12,11,5
2018-03-19 04:00:00,991709.77113707,1010,62,14,122,5
2018-03-19 05:00:00,997413.24413707,1010,47,14,233,6
2018-03-19 06:00:00,1026072.76013707,1011,32,16,344,6
2018-03-19 07:00:00,1090992.28813707,1011,22,18,329,9
2018-03-19 08:00:00,1215472.82113707,1011,12,20,314,11
2018-03-19 09:00:00,1331166.04513707,1011,2,22,299,14
2018-03-19 10:00:00,1398259.97013707,1010,2,22,298,16
2018-03-19 11:00:00,1422939.14613707,1010,2,24,297,18
2018-03-19 12:00:00,1425099.08213707,1009,2,24,296,20
2018-03-19 13:00:00,1414850.88713707,1009,2,24,294,20
2018-03-19 14:00:00,1430463.75813707,1008,2,22,292,20
2018-03-19 15:00:00,1428768.66713707,1008,3,22,291,20
2018-03-19 16:00:00,1408184.71813707,1009,3,20,291,17
2018-03-19 17:00:00,1364150.04313707,1009,3,18,291,14
2018-03-19 18:00:00,1303069.55613707,1010,3,16,292,11
2018-03-19 19:00:00,1256923.14413707,1010,3,16,280,9
2018-03-19 20:00:00,1207109.35613707,1011,3,16,269,7
2018-03-19 21:00:00,1170750.78613707,1011,3,16,258,5
2018-03-19 22:00:00,1140987.57013707,1011,3,16,268,6
2018-03-19 23:00:00,1117474.67113707,1010,2,16,277,7
2018-03-20 00:00:00,1088128.11813707,1010,2,14,286,7
2018-03-20 01:00:00,1059729.65113707,1010,2,14,303,7
2018-03-20 02:00:00,1039871.35213707,1010,2,14,321,6
2018-03-20 03:00:00,1025828.30713707,1009,2,14,338,6
2018-03-20 04:00:00,1020487.81713707,1010,1,14,336,6
2018-03-20 05:00:00,1030885.67013707,1010,1,14,334,7
2018-03-20 06:00:00,1047058.08413707,1011,0,16,332,7
2018-03-20 07:00:00,1104816.86013707,1011,0,18,324,8
2018-03-20 08:00:00,1224714.14513707,1011,0,20,315,9
2018-03-20 09:00:00,1333038.46813707,1011,0,22,307,10
2018-03-20 10:00:00,1384309.39213707,1010,0,24,304,14
2018-03-20 11:00:00,1403734.12413707,1010,0,24,301,18
2018-03-20 12:00:00,1401954.75913707,1009,0,24,298,22
2018-03-20 13:00:00,1389740.42413707,1008,0,24,300,20
2018-03-20 14:00:00,1406690.29013707,1008,0,22,301,18
2018-03-20 15:00:00,1409073.16513707,1008,0,22,302,16
2018-03-20 16:00:00,1395542.90613707,1008,0,20,300,14
2018-03-20 17:00:00,1368200.15813707,1008,0,20,299,12
2018-03-20 18:00:00,1318740.19213707,1009,0,18,297,10
2018-03-20 19:00:00,1271790.61713707,1009,1,18,303,8
2018-03-20 20:00:00,1220083.16013707,1010,2,16,309,5
2018-03-20 21:00:00,1183080.41913707,1010,2,16,315,3
2018-03-20 22:00:00,1151040.25413707,1010,2,16,311,4
2018-03-20 23:00:00,1124285.79313707,1009,2,16,307,5
2018-03-21 00:00:00,1100183.21113707,1009,1,16,304,6
2018-03-21 01:00:00,1068768.94713707,1009,1,14,316,5
2018-03-21 02:00:00,1044824.97913707,1009,0,14,327,4
2018-03-21 03:00:00,1028278.02413707,1008,0,14,339,3
2018-03-21 04:00:00,1022705.07213707,1009,0,14,331,4
2018-03-21 05:00:00,1035029.72513707,1009,0,16,323,4
2018-03-21 06:00:00,1055427.96113707,1010,0,16,316,5
2018-03-21 07:00:00,1115841.64013707,1010,0,18,311,6
2018-03-21 08:00:00,1236945.25013707,1010,0,20,307,8
2018-03-21 09:00:00,1356656.92913707,1010,0,22,303,10
2018-03-21 10:00:00,1419632.06913707,1009,0,24,300,13
2018-03-21 11:00:00,1440971.73913707,1008,0,24,298,16
2018-03-21 12:00:00,1438765.34313707,1007,0,26,295,19
2018-03-21 13:00:00,1428893.51713707,1007,0,24,298,20
2018-03-21 14:00:00,1447854.99413707,1006,1,24,302,21
2018-03-21 15:00:00,1447497.34913707,1006,1,22,305,22
2018-03-21 16:00:00,1430049.87113707,1006,2,22,305,19
2018-03-21 17:00:00,1377237.83613707,1006,4,20,305,17
2018-03-21 18:00:00,1315770.64313707,1007,5,18,305,14
2018-03-21 19:00:00,1264777.56813707,1007,4,18,300,11
2018-03-21 20:00:00,1214828.79413707,1007,3,18,296,8
2018-03-21 21:00:00,1180686.67313707,1008,2,16,291,4
2018-03-21 22:00:00,1155283.21713707,1008,2,16,298,4
2018-03-21 23:00:00,1135573.73113707,1007,2,16,305,4
2018-03-22 00:00:00,1112397.72313707,1007,2,14,313,4
2018-03-22 01:00:00,1077296.87413707,1007,3,14,315,3
2018-03-22 02:00:00,1054809.33613707,1007,3,14,318,3
2018-03-22 03:00:00,1043548.59213707,1007,4,14,320,2
2018-03-22 04:00:00,1037711.01713707,1008,4,14,319,2
2018-03-22 05:00:00,1049222.82913707,1008,4,16,318,2
2018-03-22 06:00:00,1070052.88413707,1008,3,16,317,3
2018-03-22 07:00:00,1135742.63513707,1008,3,18,300,5
2018-03-22 08:00:00,1258026.25613707,1008,3,20,283,7
2018-03-22 09:00:00,1377204.33313707,1008,3,24,267,9
2018-03-22 10:00:00,1437610.46613707,1007,3,24,271,13
2018-03-22 11:00:00,1456042.32213707,1007,3,24,276,17
2018-03-22 12:00:00,1461549.48513707,1006,3,24,281,21
2018-03-22 13:00:00,1453733.21013707,1006,3,24,288,20
2018-03-22 14:00:00,1472782.15013707,1005,4,24,296,18
2018-03-22 15:00:00,1468348.87813707,1005,4,24,304,17
2018-03-22 16:00:00,1450147.58213707,1005,5,22,304,16
2018-03-22 17:00:00,1404900.02513707,1006,5,20,303,15
2018-03-22 18:00:00,1341845.40513707,1006,6,18,303,14
2018-03-22 19:00:00,1286084.16413707,1007,6,18,287,10
2018-03-22 20:00:00,1233915.59213707,1007,7,18,270,6
2018-03-22 21:00:00,1196179.83713707,1008,7,16,254,3
2018-03-22 22:00:00,1166477.14813707,1008,7,16,248,3
2018-03-22 23:00:00,1142218.84413707,1007,7,16,241,4
2018-03-23 00:00:00,1117162.80113707,1007,7,16,235,5
2018-03-23 01:00:00,1083559.46513707,1007,7,16,264,4
2018-03-23 02:00:00,1064454.66213707,1007,8,14,293,3
2018-03-23 03:00:00,1049215.95213707,1007,8,14,322,1
2018-03-23 04:00:00,1041031.58413707,1008,12,16,293,1
2018-03-23 05:00:00,1050847.72513707,1008,15,16,265,1
2018-03-23 06:00:00,1070239.28113707,1009,18,16,236,1
2018-03-23 07:00:00,1131936.28613707,1009,17,18,259,3
2018-03-23 08:00:00,1255248.27313707,1009,16,20,282,4
2018-03-23 09:00:00,1366718.57813707,1010,15,22,305,6
2018-03-23 10:00:00,1431810.36513707,1009,14,24,303,9
2018-03-23 11:00:00,1450004.13813707,1008,13,24,300,13
